Rk,Player,Age,Tm,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
521,Alex Len\lenal01,31,SAC,C,36,3,7.2,0.6,1.1,0.537,0.0,0.2,0.167,0.6,1.0,0.6,0.549,0.2,0.4,0.538,0.7,1.1,1.8,0.8,0.2,0.5,0.3,1.0,1.4
521,Alex Len\lenal01,31,LAL,C,10,4,12.2,1.0,2.2,0.455,0.1,0.3,0.333,0.9,1.9,0.474,0.477,0.1,0.4,0.25,1.3,1.8,3.1,0.8,0.1,0.3,0.9,2.1,2.2
522,Yuki Kawamura\kawamyu01,23,MEM,PG,22,0,4.2,0.5,1.4,0.367,0.3,1.0,0.304,0.2,0.3,0.571,0.483,0.3,0.4,0.778,0.0,0.5,0.5,0.9,0.1,0.0,0.2,0.4,1.6
523,Jack McVeigh\mcveija01,28,HOU,PF,9,0,4.8,0.6,1.9,0.294,0.4,1.4,0.308,0.1,0.4,0.25,0.412,0.0,0.0,,0.2,0.3,0.6,0.1,0.0,0.2,0.2,0.3,1.6
524,Armel Traoré\armeltr01,22,LAL,SF,9,0,7.4,0.7,2.1,0.316,0.0,0.8,0.0,0.7,1.3,0.5,0.316,0.2,0.8,0.286,0.2,1.4,1.7,0.1,0.4,0.2,0.3,0.7,1.6
525,Jordan Walsh\walshjo01,20,BOS,PF,52,1,7.8,0.6,1.6,0.361,0.3,1.1,0.273,0.3,0.5,0.536,0.452,0.1,0.2,0.583,0.4,0.9,1.3,0.4,0.2,0.2,0.3,0.6,1.6
526,Phillip Wheeler\wheelph02,22,PHI,PF,5,0,8.8,0.6,4.2,0.143,0.0,2.0,0.0,0.6,2.2,0.273,0.143,0.4,0.4,1.0,0.4,1.2,1.6,0.4,0.2,0.4,0.2,0.2,1.6
527,Sidy Cissoko\cissosi01,20,2TM,SF,22,0,5.2,0.6,1.4,0.433,0.1,0.6,0.231,0.5,0.8,0.588,0.483,0.1,0.4,0.333,0.4,0.6,1.0,0.7,0.1,0.0,0.5,0.5,1.5
527,Sidy Cissoko\cissosi01,20,SAS,SF,17,0,3.2,0.5,1.1,0.5,0.2,0.4,0.429,0.4,0.6,0.545,0.583,0.1,0.4,0.167,0.2,0.4,0.6,0.4,0.1,0.0,0.1,0.4,1.3
527,Sidy Cissoko\cissosi01,20,POR,SF,5,0,12.0,0.8,2.4,0.333,0.0,1.2,0.0,0.8,1.2,0.667,0.333,0.4,0.6,0.667,1.0,1.2,2.2,1.8,0.2,0.2,1.8,0.8,2.0
528,Jazian Gortman\gortmja01,21,DAL,PG,16,0,3.6,0.6,1.4,0.391,0.3,0.7,0.364,0.3,0.8,0.417,0.478,0.1,0.3,0.5,0.1,0.3,0.3,0.4,0.1,0.1,0.3,0.6,1.5
529,Kevin McCullar Jr.\mcculke01,23,NYK,SF,4,0,7.3,0.5,1.8,0.286,0.0,0.3,0.0,0.5,1.5,0.333,0.286,0.5,0.5,1.0,0.0,2.0,2.0,0.5,0.3,0.3,0.0,1.5,1.5
530,Leonard Miller\millele01,21,MIN,SF,13,0,2.5,0.5,1.2,0.4,0.0,0.4,0.0,0.5,0.8,0.6,0.4,0.6,0.6,1.0,0.2,0.6,0.8,0.0,0.2,0.1,0.2,0.2,1.5
531,Quincy Olivari\olivaqu01,23,LAL,PG,2,0,5.0,0.5,2.5,0.2,0.5,2.5,0.2,0.0,0.0,,0.3,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.5
532,Matt Ryan\ryanma01,27,NYK,SF,19,0,3.6,0.5,1.6,0.323,0.3,1.0,0.316,0.2,0.6,0.333,0.419,0.1,0.1,1.0,0.0,0.4,0.4,0.2,0.1,0.0,0.2,0.1,1.5
533,Jacob Toppin\toppija01,24,2TM,SF,17,0,4.5,0.5,1.3,0.409,0.3,0.6,0.5,0.2,0.7,0.333,0.523,0.0,0.0,,0.2,0.7,0.9,0.4,0.1,0.0,0.2,0.2,1.4
533,Jacob Toppin\toppija01,24,NYK,SF,16,0,3.1,0.2,0.6,0.3,0.0,0.1,0.0,0.2,0.5,0.375,0.3,0.0,0.0,,0.1,0.6,0.7,0.3,0.1,0.0,0.1,0.2,0.4
533,Jacob Toppin\toppija01,24,ATL,SF,1,0,27.0,6.0,12.0,0.5,5.0,8.0,0.625,1.0,4.0,0.25,0.708,0.0,0.0,,1.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,17.0
534,Cam Christie\chrisca02,19,LAC,SG,13,0,4.5,0.5,1.8,0.292,0.2,1.0,0.154,0.4,0.8,0.455,0.333,0.2,0.3,0.5,0.2,0.7,0.9,0.5,0.4,0.1,0.2,0.3,1.4
535,Chris Livingston\livinch01,21,MIL,SF,21,1,5.0,0.4,1.3,0.333,0.0,0.4,0.0,0.4,0.9,0.474,0.333,0.6,0.8,0.75,0.5,1.2,1.7,0.2,0.2,0.0,0.3,0.4,1.4
536,Trey Alexander\alexatr01,21,DEN,SG,24,0,4.9,0.5,1.7,0.317,0.1,0.7,0.176,0.4,1.0,0.417,0.354,0.1,0.2,0.75,0.0,0.5,0.5,0.5,0.1,0.0,0.2,0.4,1.3
537,Spencer Jones\jonessp01,23,DEN,SF,20,0,6.3,0.6,1.7,0.324,0.1,0.9,0.059,0.5,0.9,0.588,0.338,0.2,0.2,1.0,0.4,0.5,0.9,0.3,0.3,0.3,0.3,0.9,1.3
538,Skal Labissière\labissk01,28,SAC,PF,4,0,3.0,0.5,1.0,0.5,0.3,0.3,1.0,0.3,0.8,0.333,0.625,0.0,0.0,,0.3,0.5,0.8,0.3,0.0,0.0,0.0,0.3,1.3
539,Jalen Bridges\bridgja01,23,PHO,SF,8,0,3.8,0.3,0.9,0.286,0.3,0.9,0.286,0.0,0.0,,0.429,0.4,0.5,0.75,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,1.1
540,Yuri Collins\colliyu01,23,GSW,PG,2,0,8.0,0.5,1.5,0.333,0.0,0.0,,0.5,1.5,0.333,0.333,0.0,0.0,,1.0,0.5,1.5,2.0,1.0,0.0,0.0,2.5,1.0
541,Daniss Jenkins\jenkida01,23,DET,PG,7,0,3.3,0.4,1.4,0.3,0.1,1.0,0.143,0.3,0.4,0.667,0.35,0.0,0.3,0.0,0.0,0.3,0.3,0.4,0.0,0.0,0.1,0.3,1.0
542,Braxton Key\keybr01,27,GSW,SF,3,0,3.7,0.0,1.3,0.0,0.0,0.3,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.5,0.3,0.3,0.7,0.0,0.7,0.0,0.3,0.0,1.0
543,Bryce McGowens\mcgowbr01,22,POR,SG,13,0,2.5,0.3,1.1,0.286,0.0,0.3,0.0,0.3,0.8,0.4,0.286,0.4,0.5,0.833,0.2,0.1,0.2,0.2,0.1,0.0,0.3,0.2,1.0
544,Xavier Tillman Sr.\tillmxa01,26,BOS,C,33,2,7.0,0.4,1.6,0.245,0.2,1.0,0.156,0.2,0.6,0.381,0.292,0.1,0.1,0.75,0.3,1.0,1.3,0.2,0.3,0.2,0.4,0.5,1.0
545,Luke Travers\travelu01,23,CLE,SG,12,0,7.3,0.4,1.7,0.25,0.0,0.8,0.0,0.4,0.9,0.455,0.25,0.2,0.2,1.0,0.7,1.0,1.7,0.7,0.1,0.1,0.7,0.5,1.0
546,Isaiah Crawford\crawfis01,23,SAC,SF,15,0,3.1,0.3,0.7,0.455,0.1,0.3,0.2,0.3,0.4,0.667,0.5,0.1,0.3,0.5,0.1,0.5,0.5,0.1,0.1,0.1,0.1,0.1,0.9
547,Justin Minaya\minayju01,25,POR,SF,19,0,5.3,0.4,1.1,0.381,0.1,0.5,0.2,0.3,0.6,0.545,0.429,0.0,0.1,0.0,0.3,0.3,0.5,0.4,0.3,0.1,0.3,0.6,0.9
548,Anton Watson\watsoan02,24,NYK,SF,9,0,2.4,0.4,1.0,0.444,0.0,0.1,0.0,0.4,0.9,0.5,0.444,0.0,0.0,,0.1,0.2,0.3,0.2,0.1,0.0,0.2,0.3,0.9
549,D.J. Carton\cartodj01,24,TOR,SG,4,0,8.3,0.3,1.8,0.143,0.0,0.8,0.0,0.3,1.0,0.25,0.143,0.3,0.3,1.0,0.0,1.0,1.0,0.8,0.5,0.0,1.0,0.3,0.8
550,PJ Dozier\doziepj01,28,MIN,SG,9,0,3.9,0.2,0.3,0.667,0.2,0.3,0.667,0.0,0.0,,1.0,0.1,0.7,0.167,0.1,0.4,0.6,0.6,0.1,0.0,0.1,0.3,0.8
551,Joe Ingles\inglejo01,37,MIN,SF,19,1,6.0,0.3,1.2,0.261,0.2,0.8,0.2,0.2,0.4,0.375,0.326,0.0,0.0,,0.1,0.5,0.6,1.2,0.1,0.0,0.5,0.6,0.8
552,Harrison Ingram\ingraha01,22,SAS,SF,5,0,7.0,0.4,0.8,0.5,0.0,0.2,0.0,0.4,0.6,0.667,0.5,0.0,0.0,,0.4,1.4,1.8,0.6,0.6,0.0,0.2,0.4,0.8
553,Ulrich Chomche\chomcul01,19,TOR,PF,7,0,4.6,0.3,0.7,0.4,0.0,0.0,,0.3,0.7,0.4,0.4,0.1,0.3,0.5,0.6,0.6,1.1,0.3,0.0,0.1,0.3,0.7,0.7
554,James Johnson\johnsja01,37,IND,PF,12,0,3.1,0.3,0.9,0.364,0.0,0.3,0.0,0.3,0.7,0.5,0.364,0.0,0.1,0.0,0.0,0.5,0.5,0.3,0.0,0.2,0.3,0.4,0.7
555,Liam Robbins\robbili01,25,MIL,C,13,0,4.4,0.2,0.6,0.25,0.0,0.2,0.0,0.2,0.5,0.333,0.25,0.4,0.8,0.5,0.5,0.4,0.9,0.2,0.2,0.2,0.5,0.7,0.7
556,Stanley Umude\umudest01,25,MIL,SG,22,0,3.9,0.2,1.2,0.192,0.1,0.7,0.2,0.1,0.5,0.182,0.25,0.1,0.2,0.5,0.2,0.6,0.8,0.2,0.1,0.3,0.1,0.4,0.7
557,Cui Yongxi\cuiyo01,21,BRK,SG,5,0,2.0,0.2,1.4,0.143,0.0,0.6,0.0,0.2,0.8,0.25,0.143,0.2,0.4,0.5,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6
558,Tristen Newton\newtotr01,23,2TM,SG,8,0,2.0,0.1,1.0,0.125,0.0,0.4,0.0,0.1,0.6,0.2,0.125,0.1,0.1,1.0,0.3,0.3,0.5,0.3,0.1,0.0,0.3,0.5,0.4
558,Tristen Newton\newtotr01,23,IND,SG,5,0,1.6,0.2,1.2,0.167,0.0,0.6,0.0,0.2,0.6,0.333,0.167,0.2,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.4,0.6
558,Tristen Newton\newtotr01,23,MIN,SG,3,0,2.7,0.0,0.7,0.0,0.0,0.0,,0.0,0.7,0.0,0.0,0.0,0.0,,0.7,0.7,1.3,0.3,0.3,0.0,0.3,0.7,0.0
559,Malevy Leons\leonsma01,25,OKC,SF,6,0,3.5,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.3,0.7,0.5,0.2,0.3,0.5,0.2,0.0,0.0,0.2,0.7,0.3
560,Daishen Nix\nixda01,22,MIN,PG,3,0,4.3,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.7,0.5,0.0,1.3,1.3,1.0,0.0,0.0,1.3,0.3,0.3
561,Terence Davis\daviste02,27,SAC,SG,1,0,8.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
562,Jesse Edwards\edwarje01,24,MIN,C,2,0,2.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
563,Mac McClung\mccluma01,26,ORL,SG,2,0,5.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,1.5,0.0,0.0,0.0,1.0,0.0
564,Jalen McDaniels\mcdanja01,27,WAS,SF,4,0,1.8,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0
565,Riley Minix\minixri01,24,SAS,SF,1,0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
566,Jahlil Okafor\okafoja01,29,IND,C,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
567,Zyon Pullin\pullizy01,23,MEM,SG,3,0,1.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,Isaiah Stevens\steveis01,24,MIA,PG,3,0,2.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.7,0.7,0.0,0.3,0.0,0.0,0.0,0.0
569,Terry Taylor\taylote01,25,SAC,PF,3,0,2.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,,0.3,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0
