Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
380,Chris Paul\paulch01,PG,37,PHO,59,1889,17.7,0.555,0.391,0.24,1.6,13.4,7.4,38.7,2.4,1.0,13.4,19.2,,3.7,2.5,6.2,0.156,,2.0,1.2,3.2,2.5
381,Cameron Payne\payneca01,PG,28,PHO,48,968,13.2,0.512,0.408,0.141,1.3,11.0,6.1,32.6,1.7,0.7,14.4,24.8,,0.0,1.0,1.1,0.053,,-0.5,-0.7,-1.2,0.2
382,Gary Payton II\paytoga02,SG,30,TOT,22,367,13.3,0.701,0.377,0.101,7.4,13.9,10.6,11.0,2.9,1.2,18.2,10.3,,0.6,0.4,1.0,0.125,,-1.2,1.5,0.3,0.2
382,Gary Payton II\paytoga02,SG,30,POR,15,255,11.3,0.713,0.415,0.098,4.5,13.2,8.8,11.6,3.1,0.3,21.9,9.3,,0.3,0.2,0.5,0.097,,-2.0,1.4,-0.6,0.1
382,Gary Payton II\paytoga02,SG,30,GSW,7,112,17.7,0.682,0.321,0.107,14.0,15.4,14.7,9.6,2.5,3.1,12.0,12.5,,0.3,0.2,0.4,0.191,,0.5,1.9,2.4,0.1
383,Theo Pinson\pinsoth01,SG,27,DAL,40,323,10.1,0.512,0.713,0.149,3.6,19.3,11.4,19.6,0.9,0.3,11.5,14.7,,0.2,0.2,0.5,0.071,,-2.5,-0.9,-3.4,-0.1
384,Scotty Pippen Jr.\pippesc02,PG,22,LAL,6,32,9.6,0.439,0.25,0.75,6.9,6.5,6.7,8.2,3.0,2.6,11.1,23.7,,-0.1,0.0,0.0,-0.017,,-5.1,-0.8,-5.9,0.0
385,Mason Plumlee\plumlma01,C,32,TOT,79,2054,19.6,0.689,0.0,0.647,11.8,25.1,18.4,17.3,1.1,2.0,15.8,15.2,,5.5,2.4,7.9,0.185,,1.2,1.0,2.2,2.2
385,Mason Plumlee\plumlma01,C,32,CHO,56,1597,20.0,0.673,0.0,0.646,12.2,24.1,18.1,18.7,1.0,1.9,14.6,15.7,,4.3,1.8,6.1,0.183,,1.5,0.9,2.4,1.8
385,Mason Plumlee\plumlma01,C,32,LAC,23,457,18.2,0.761,0.0,0.648,10.4,28.4,19.5,12.3,1.2,2.3,21.0,13.7,,1.2,0.6,1.8,0.19,,0.1,1.2,1.4,0.4
386,Jakob Poeltl\poeltja01,C,27,TOT,72,1906,21.0,0.635,0.002,0.325,13.0,25.5,19.0,15.2,1.7,4.0,15.0,18.2,,3.7,2.2,6.0,0.15,,1.1,0.8,1.9,1.9
386,Jakob Poeltl\poeltja01,C,27,SAS,46,1199,19.7,0.625,0.003,0.332,13.3,25.0,18.9,17.0,1.4,3.6,17.8,18.6,,1.8,1.1,2.9,0.115,,0.5,0.4,0.9,0.9
386,Jakob Poeltl\poeltja01,C,27,TOR,26,707,23.1,0.652,0.0,0.313,12.5,26.4,19.0,12.1,2.1,4.7,10.0,17.5,,1.9,1.2,3.1,0.209,,2.2,1.5,3.6,1.0
387,Aleksej Pokusevski\pokusal01,PF,21,OKC,34,701,13.4,0.522,0.418,0.141,6.8,17.8,12.2,12.4,1.4,5.7,14.0,18.3,,0.0,1.0,1.0,0.066,,-1.0,1.0,0.0,0.3
388,Jordan Poole\poolejo01,PG,23,GSW,82,2458,14.6,0.573,0.498,0.325,1.5,8.5,5.0,22.5,1.2,0.8,14.7,29.2,,1.4,1.9,3.2,0.063,,-0.1,-1.8,-1.9,0.1
389,Kevin Porter Jr.\porteke02,PG,22,HOU,59,2024,16.2,0.565,0.436,0.299,4.1,13.1,8.5,25.7,2.0,0.8,15.8,24.3,,1.9,1.0,2.9,0.068,,1.4,-0.8,0.6,1.3
390,Michael Porter Jr.\portemi01,SF,24,DEN,62,1798,16.8,0.621,0.556,0.147,4.2,17.2,10.9,5.3,1.0,1.4,7.3,22.7,,2.6,1.8,4.3,0.116,,2.0,-1.8,0.2,1.0
391,Otto Porter Jr.\porteot01,SF,29,TOR,8,146,14.0,0.656,0.567,0.267,4.3,10.9,7.4,7.2,3.7,0.0,10.7,11.0,,0.2,0.2,0.4,0.142,,-1.3,2.0,0.7,0.1
392,Bobby Portis\portibo01,PF,27,MIL,70,1818,17.8,0.575,0.32,0.156,9.2,28.6,19.3,8.7,0.8,0.7,8.6,21.7,,2.5,2.8,5.3,0.139,,1.2,-0.6,0.7,1.2
393,Kristaps Porziņģis\porzikr01,C,27,WAS,65,2120,23.1,0.627,0.35,0.409,6.2,21.8,14.3,12.9,1.3,4.0,10.2,27.4,,5.0,2.7,7.7,0.174,,3.8,0.5,4.3,3.4
394,Micah Potter\pottemi01,PF,24,UTA,7,52,18.6,0.8,0.467,0.0,6.3,26.7,16.6,11.2,0.9,0.0,11.8,13.7,,0.2,0.0,0.2,0.186,,2.4,1.2,3.5,0.1
395,Dwight Powell\poweldw01,C,31,DAL,76,1458,15.5,0.738,0.019,0.625,11.8,13.3,12.5,6.9,1.6,1.6,15.9,12.6,,3.8,1.3,5.1,0.168,,-1.2,0.0,-1.2,0.3
396,Norman Powell\powelno01,SG,29,LAC,60,1567,17.1,0.612,0.404,0.39,1.7,10.7,6.3,11.0,1.6,1.0,10.8,26.0,,2.1,1.4,3.5,0.107,,0.9,-0.7,0.3,0.9
397,Jason Preston\prestja01,PG,23,LAC,14,124,10.3,0.489,0.439,0.049,1.8,17.9,9.9,30.9,0.8,0.0,19.3,18.3,,0.0,0.1,0.1,0.021,,-2.1,-0.5,-2.6,0.0
398,Joshua Primo\primojo01,SG,20,SAS,4,93,6.1,0.467,0.462,0.346,2.3,13.4,7.6,24.4,0.5,1.8,26.9,18.2,,-0.2,0.0,-0.1,-0.073,,-4.7,-1.6,-6.3,-0.1
399,Taurean Prince\princta02,PF,28,MIN,54,1192,10.0,0.597,0.512,0.203,1.4,10.8,6.2,9.6,1.1,1.1,14.3,17.3,,0.3,1.0,1.3,0.052,,-2.6,-0.6,-3.3,-0.4
400,Payton Pritchard\pritcpa01,PG,25,BOS,48,643,10.3,0.536,0.629,0.065,4.3,10.5,7.5,14.0,1.1,0.1,13.7,19.8,,-0.1,0.7,0.6,0.045,,-2.1,-1.2,-3.4,-0.2
401,Trevelin Queen\queentr01,SG,25,IND,7,70,6.0,0.337,0.517,0.172,12.7,14.2,13.5,11.1,1.4,6.1,18.3,22.9,,-0.3,0.1,-0.2,-0.133,,-5.6,-1.5,-7.2,-0.1
402,Neemias Queta\quetane01,C,23,SAC,5,29,17.0,0.607,0.0,0.222,19.8,23.5,21.7,5.0,0.0,6.0,9.2,16.1,,0.1,0.0,0.1,0.149,,-2.6,-0.8,-3.4,0.0
403,Immanuel Quickley\quickim01,SG,23,NYK,81,2344,16.3,0.578,0.485,0.265,2.7,13.1,7.9,17.4,1.7,0.6,8.7,20.9,,4.4,2.3,6.7,0.137,,1.3,0.4,1.7,2.1
404,Lester Quinones\quinole01,SG,22,GSW,4,18,8.6,0.654,0.8,1.2,6.2,12.0,9.2,14.2,2.6,0.0,39.6,29.4,,-0.1,0.0,0.0,-0.103,,-6.4,-3.7,-10.2,0.0
405,Julius Randle\randlju01,PF,28,NYK,77,2737,20.3,0.581,0.444,0.371,5.6,25.2,15.4,18.5,0.9,0.7,11.5,29.5,,5.0,3.1,8.1,0.142,,3.9,-0.2,3.7,3.9
406,Austin Reaves\reaveau01,SG,24,LAL,64,1843,14.9,0.687,0.441,0.541,2.0,9.0,5.6,15.7,0.8,0.9,14.0,16.2,,4.1,1.4,5.4,0.142,,0.6,0.1,0.7,1.2
407,Cam Reddish\reddica01,SF,23,TOT,40,990,10.6,0.561,0.462,0.24,2.0,8.1,5.0,8.1,1.9,1.3,12.0,17.1,,0.3,0.7,0.9,0.046,,-2.6,-0.8,-3.4,-0.4
407,Cam Reddish\reddica01,SF,23,NYK,20,438,10.6,0.558,0.412,0.243,1.7,6.0,3.9,6.3,1.7,1.7,9.1,16.2,,0.3,0.4,0.7,0.071,,-2.2,0.0,-2.3,0.0
407,Cam Reddish\reddica01,SF,23,POR,20,552,10.6,0.563,0.5,0.239,2.3,9.6,5.9,9.6,2.1,1.0,14.1,17.8,,0.0,0.3,0.3,0.025,,-3.0,-1.4,-4.3,-0.3
408,Davon Reed\reedda01,SG,27,TOT,43,342,6.2,0.471,0.548,0.286,3.4,16.0,9.9,8.2,2.1,1.0,17.5,14.5,,-0.4,0.4,0.1,0.008,,-5.4,0.0,-5.3,-0.3
408,Davon Reed\reedda01,SG,27,DEN,35,315,5.2,0.456,0.55,0.25,3.4,16.3,10.0,7.3,2.0,1.1,18.4,15.0,,-0.4,0.4,-0.1,-0.009,,-5.8,-0.3,-6.1,-0.3
408,Davon Reed\reedda01,SG,27,LAL,8,27,16.7,0.694,0.5,1.0,4.1,11.5,7.9,19.2,3.5,0.0,0.0,9.0,,0.1,0.0,0.1,0.208,,-0.1,4.4,4.3,0.0
409,Paul Reed\reedpa01,C,23,PHI,69,755,19.2,0.62,0.029,0.244,17.8,23.1,20.5,5.3,3.0,6.3,16.3,16.4,,1.2,1.6,2.8,0.18,,-1.6,1.5,-0.1,0.4
410,Naz Reid\reidna01,C,23,MIN,68,1251,18.5,0.617,0.376,0.22,6.6,22.8,14.9,9.6,1.6,3.7,12.7,24.8,,1.1,1.9,3.0,0.114,,0.3,0.8,1.0,1.0
411,Jared Rhoden\rhodeja01,SG,23,DET,14,198,6.5,0.482,0.455,0.136,6.0,15.0,10.4,2.8,1.0,0.4,6.0,10.7,,0.0,0.1,0.1,0.027,,-5.0,-1.1,-6.1,-0.2
412,Nick Richards\richani01,C,25,CHO,65,1217,18.3,0.676,0.003,0.585,12.6,24.0,18.2,4.5,0.4,5.1,13.0,15.6,,2.7,1.5,4.2,0.165,,-1.0,-0.2,-1.3,0.2
413,Josh Richardson\richajo01,SG,29,TOT,65,1530,12.3,0.555,0.529,0.146,2.9,9.9,6.3,15.8,2.2,1.2,12.7,18.4,,0.6,1.1,1.8,0.055,,-1.0,-0.1,-1.2,0.3
413,Josh Richardson\richajo01,SG,29,SAS,42,997,13.6,0.556,0.51,0.148,3.2,10.1,6.5,19.3,1.9,0.9,12.7,20.5,,0.6,0.4,1.0,0.047,,-0.1,-1.0,-1.1,0.2
413,Josh Richardson\richajo01,SG,29,NOP,23,533,9.9,0.55,0.581,0.142,2.3,9.6,6.0,9.2,2.6,1.6,12.8,14.5,,0.1,0.7,0.8,0.071,,-2.9,1.5,-1.3,0.1
414,Austin Rivers\riverau01,SG,30,MIN,52,1016,7.4,0.564,0.589,0.187,0.6,8.4,4.6,9.3,1.3,0.3,9.2,10.5,,0.5,0.8,1.3,0.061,,-3.3,0.5,-2.8,-0.2
415,Duncan Robinson\robindu01,SF,28,MIA,42,691,7.8,0.534,0.81,0.135,1.3,10.7,5.9,9.7,1.0,0.0,10.0,17.9,,-0.1,0.6,0.5,0.035,,-3.5,-1.5,-5.0,-0.5
416,Mitchell Robinson\robinmi01,C,24,NYK,59,1591,18.9,0.652,0.0,0.436,18.4,20.0,19.2,4.5,1.7,6.5,10.9,10.1,,4.0,2.6,6.5,0.197,,1.0,1.4,2.4,1.7
417,Orlando Robinson\robinor01,C,22,MIA,31,425,13.4,0.565,0.067,0.348,12.8,22.3,17.4,8.4,1.4,2.9,13.5,12.4,,0.5,0.6,1.1,0.129,,-2.7,0.7,-2.1,0.0
418,Jeremiah Robinson-Earl\robinje02,PF,22,OKC,43,814,13.0,0.548,0.448,0.169,9.2,14.7,11.9,7.0,1.4,1.2,6.7,14.6,,1.1,0.8,1.9,0.111,,-0.8,-0.7,-1.5,0.1
419,Isaiah Roby\robyis01,PF,24,SAS,42,474,9.3,0.497,0.387,0.265,4.7,20.6,12.3,10.7,1.8,1.2,15.2,17.8,,-0.4,0.3,-0.1,-0.011,,-4.0,-0.6,-4.6,-0.3
420,David Roddy\roddyda01,PF,21,MEM,70,1258,8.8,0.519,0.505,0.155,4.2,12.0,8.1,6.1,1.1,1.4,11.3,16.7,,-0.3,1.4,1.1,0.043,,-3.2,-0.7,-3.9,-0.6
421,Ryan Rollins\rolliry01,PG,20,GSW,12,62,-1.4,0.508,0.45,0.3,5.4,15.7,10.6,12.4,0.8,1.4,41.4,26.1,,-0.3,0.1,-0.3,-0.218,,-11.3,-3.7,-15.0,-0.2
422,Derrick Rose\rosede01,PG,34,NYK,27,338,10.1,0.463,0.396,0.075,2.6,10.4,6.5,19.9,1.0,1.4,11.8,23.6,,-0.3,0.3,0.0,-0.001,,-2.2,-1.5,-3.7,-0.1
423,Terrence Ross\rosste01,SG,31,TOT,63,1330,10.2,0.544,0.555,0.073,1.8,11.2,6.5,10.2,1.3,0.7,8.2,16.8,,0.5,1.2,1.6,0.059,,-1.8,-0.3,-2.1,0.0
423,Terrence Ross\rosste01,SG,31,ORL,42,944,8.6,0.543,0.535,0.067,1.2,9.0,5.1,8.1,1.3,0.8,10.7,15.7,,-0.1,0.7,0.6,0.032,,-2.7,-0.4,-3.1,-0.3
423,Terrence Ross\rosste01,SG,31,PHO,21,386,14.2,0.546,0.59,0.084,3.4,16.7,9.9,15.4,1.3,0.5,3.4,19.7,,0.6,0.4,1.0,0.127,,0.3,0.2,0.5,0.2
424,Terry Rozier\roziete01,SG,28,CHO,63,2221,14.7,0.517,0.425,0.185,2.4,10.2,6.2,22.7,1.6,0.6,9.4,26.9,,0.1,1.6,1.7,0.037,,0.6,-1.1,-0.6,0.8
425,Ricky Rubio\rubiori01,PG,32,CLE,33,566,10.4,0.442,0.461,0.197,1.9,12.7,7.3,27.1,2.3,1.0,13.8,17.7,,-0.2,0.9,0.7,0.062,,-3.8,1.1,-2.8,-0.1
426,D'Angelo Russell\russeda01,PG,26,TOT,71,2304,16.3,0.605,0.517,0.228,1.7,8.5,5.2,27.4,1.4,1.1,15.1,22.7,,3.1,1.9,5.1,0.106,,2.1,-0.7,1.5,2.0
426,D'Angelo Russell\russeda01,PG,26,MIN,54,1778,16.1,0.604,0.521,0.23,1.8,8.5,5.2,27.0,1.6,1.0,15.5,22.8,,2.3,1.5,3.8,0.103,,1.9,-0.7,1.2,1.4
426,D'Angelo Russell\russeda01,PG,26,LAL,17,526,17.1,0.61,0.502,0.222,1.5,8.5,5.1,28.8,0.9,1.3,13.9,22.6,,0.9,0.4,1.3,0.118,,3.1,-0.7,2.4,0.6
427,Matt Ryan\ryanma01,SF,25,TOT,34,310,8.1,0.538,0.778,0.111,1.4,7.6,4.6,6.9,0.8,0.3,5.8,16.5,,0.1,0.2,0.3,0.044,,-1.9,-1.5,-3.4,-0.1
427,Matt Ryan\ryanma01,SF,25,LAL,12,129,4.6,0.459,0.714,0.102,1.7,9.6,5.8,4.0,0.7,0.0,5.5,17.7,,-0.1,0.1,0.0,-0.014,,-4.3,-1.4,-5.7,-0.1
427,Matt Ryan\ryanma01,SF,25,MIN,22,181,10.6,0.604,0.831,0.119,1.3,6.1,3.7,8.9,0.8,0.5,6.1,15.6,,0.2,0.1,0.3,0.084,,-0.2,-1.6,-1.7,0.0
428,Domantas Sabonis\sabondo01,C,26,SAC,79,2736,23.5,0.668,0.088,0.467,10.6,30.0,20.3,30.4,1.1,1.2,16.9,21.3,,9.6,3.0,12.6,0.221,,4.1,1.8,5.8,5.4
429,Luka Šamanić\samanlu01,PF,23,UTA,7,161,11.0,0.55,0.544,0.228,0.0,19.9,10.1,13.0,1.8,1.1,13.8,18.9,,0.0,0.2,0.2,0.045,,-3.2,1.1,-2.1,0.0
430,Dario Šarić\saricda01,PF-C,28,TOT,57,806,13.5,0.583,0.415,0.274,7.1,21.4,14.1,12.7,1.2,0.8,15.1,19.2,,0.7,1.0,1.7,0.099,,-1.5,0.1,-1.4,0.1
430,Dario Šarić\saricda01,PF,28,PHO,37,533,12.3,0.545,0.388,0.247,7.9,21.9,14.8,14.6,1.2,0.8,15.4,18.7,,0.3,0.7,0.9,0.085,,-2.3,0.3,-2.0,0.0
430,Dario Šarić\saricda01,C,28,OKC,20,273,15.9,0.65,0.465,0.323,5.4,20.5,12.8,8.9,1.2,0.7,14.4,20.2,,0.4,0.3,0.7,0.127,,0.1,-0.2,-0.2,0.1
431,Olivier Sarr\sarrol01,C,23,OKC,9,114,11.5,0.544,0.267,0.233,11.1,18.2,14.6,4.6,0.4,4.1,10.8,13.6,,0.1,0.1,0.2,0.094,,-4.2,-0.7,-4.9,-0.1
432,Jordan Schakel\schakjo01,SF,24,WAS,2,6,24.3,0.75,0.5,0.0,0.0,0.0,0.0,23.5,8.1,0.0,0.0,14.5,,0.0,0.0,0.0,0.314,,7.7,9.3,17.0,0.0
433,Admiral Schofield\schofad01,PF,25,ORL,37,451,10.1,0.587,0.607,0.189,5.8,9.8,7.8,9.6,0.9,1.1,10.8,14.1,,0.5,0.3,0.8,0.089,,-2.2,-0.7,-2.9,-0.1
434,Dennis Schröder\schrode01,PG,29,LAL,66,1986,11.5,0.545,0.346,0.388,1.2,7.5,4.4,20.1,1.2,0.4,12.8,18.6,,1.3,1.5,2.8,0.068,,-2.4,-0.5,-2.9,-0.4
435,Jay Scrubb\scrubja01,SG,22,ORL,2,30,14.2,0.825,0.286,0.286,0.0,22.7,11.3,5.0,3.2,0.0,27.6,15.6,,0.0,0.0,0.1,0.083,,-2.9,1.0,-1.9,0.0
436,Dereon Seabron\seabrde01,SG,22,NOP,5,12,4.6,0.4,0.0,0.0,9.5,0.0,4.7,0.0,0.0,0.0,0.0,17.9,,0.0,0.0,0.0,-0.034,,-6.6,-4.7,-11.3,0.0
437,Alperen Şengün\sengual01,C,20,HOU,75,2171,19.7,0.599,0.071,0.36,12.1,22.3,17.1,21.0,1.6,3.2,17.3,21.4,,3.4,1.8,5.2,0.115,,1.1,0.4,1.4,1.9
438,Collin Sexton\sextoco01,PG,24,UTA,48,1145,15.9,0.616,0.261,0.425,3.5,6.3,5.0,17.9,1.1,0.4,13.3,23.4,,2.0,0.5,2.5,0.105,,0.1,-1.5,-1.3,0.2
439,Landry Shamet\shamela01,SG,25,PHO,40,807,10.9,0.537,0.663,0.17,1.5,7.9,4.6,15.7,1.6,0.6,10.0,18.9,,0.5,0.7,1.2,0.071,,-1.1,-0.3,-1.4,0.1
440,Day'Ron Sharpe\sharpda01,C,21,BRK,48,552,17.8,0.581,0.064,0.322,20.6,20.1,20.4,9.7,1.3,5.0,17.7,19.0,,0.8,0.8,1.6,0.139,,-1.8,-0.6,-2.3,0.0
441,Shaedon Sharpe\sharpsh01,SG,19,POR,80,1779,11.5,0.568,0.437,0.162,4.0,11.3,7.6,7.9,1.0,1.2,10.7,19.0,,0.6,0.6,1.2,0.032,,-1.3,-2.0,-3.3,-0.6
442,Pascal Siakam\siakapa01,PF,28,TOR,71,2652,20.3,0.565,0.219,0.361,5.2,19.6,11.9,24.9,1.2,1.3,10.0,27.2,,5.2,2.6,7.8,0.141,,3.3,-0.1,3.1,3.4
443,Chris Silva\silvach01,PF,26,DAL,1,3,-2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30.1,,0.0,0.0,0.0,-0.26,,-22.5,-0.1,-22.6,0.0
444,Ben Simmons\simmobe01,PG,26,BRK,42,1105,13.4,0.559,0.009,0.243,4.2,22.2,13.4,31.3,2.4,1.9,27.2,14.3,,0.5,1.7,2.2,0.097,,-2.2,2.6,0.4,0.7
445,Kobi Simmons\simmoko01,SG,25,CHO,5,28,9.0,0.363,0.833,0.333,3.7,11.7,7.6,21.8,0.0,6.2,12.7,11.8,,0.0,0.0,0.0,0.019,,-1.0,0.1,-0.9,0.0
446,Marko Simonovic\simonma01,C,23,CHI,7,20,-0.1,0.381,0.571,0.286,5.8,5.6,5.7,0.0,0.0,0.0,0.0,17.4,,0.0,0.0,0.0,-0.052,,-10.5,-3.8,-14.4,-0.1
447,Anfernee Simons\simonan01,SG,23,POR,62,2171,14.8,0.581,0.538,0.171,0.9,7.6,4.3,18.6,0.9,0.6,10.2,25.1,,2.1,0.3,2.5,0.054,,1.3,-2.5,-1.1,0.5
448,Jericho Sims\simsje01,C,24,NYK,52,812,13.8,0.78,0.009,0.15,13.3,19.4,16.4,4.0,0.9,3.2,19.1,7.4,,1.6,0.9,2.6,0.153,,-1.0,0.5,-0.5,0.3
449,Marcus Smart\smartma01,PG,28,BOS,61,1957,12.1,0.538,0.568,0.196,2.6,8.0,5.3,26.4,2.3,1.0,17.9,17.8,,1.0,2.7,3.7,0.092,,-1.8,0.8,-1.0,0.5
450,Dennis Smith Jr.\smithde03,PG,25,CHO,54,1390,11.6,0.475,0.246,0.235,2.0,11.0,6.4,26.1,2.6,1.6,14.1,17.6,,-0.4,1.5,1.1,0.039,,-3.5,1.2,-2.2,-0.1
451,Dru Smith\smithdr01,SG,25,TOT,15,158,11.4,0.475,0.422,0.067,1.4,15.9,8.7,19.3,3.1,2.5,6.1,13.8,,0.1,0.3,0.3,0.099,,-3.8,2.9,-0.9,0.0
451,Dru Smith\smithdr01,SG,25,MIA,5,67,7.1,0.393,0.429,0.0,1.7,14.5,7.9,10.1,3.0,4.6,6.7,9.9,,0.0,0.1,0.1,0.053,,-6.3,3.1,-3.1,0.0
451,Dru Smith\smithdr01,SG,25,BRK,10,91,14.6,0.511,0.419,0.097,1.3,16.9,9.3,26.0,3.2,0.9,5.8,16.7,,0.1,0.1,0.3,0.132,,-2.1,2.7,0.7,0.1
452,Ish Smith\smithis01,PG,34,DEN,43,398,6.5,0.407,0.092,0.031,1.5,13.8,7.8,32.5,1.0,1.6,24.9,19.3,,-0.8,0.4,-0.5,-0.056,,-5.5,-1.1,-6.6,-0.5
453,Jabari Smith Jr.\smithja05,PF,19,HOU,79,2451,11.2,0.514,0.438,0.231,5.4,20.3,12.7,5.9,0.9,3.0,9.6,18.4,,0.5,1.4,1.9,0.037,,-2.3,-1.3,-3.7,-1.1
454,Jalen Smith\smithja04,C,22,IND,68,1279,15.9,0.565,0.376,0.27,11.2,22.9,17.1,7.6,0.8,4.0,11.2,21.0,,1.1,1.1,2.3,0.085,,-0.9,-1.1,-2.1,0.0
455,Xavier Sneed\sneedxa01,SF,25,CHO,4,48,9.5,0.723,0.6,0.4,0.0,11.3,5.6,13.9,0.0,1.8,20.3,12.9,,0.1,0.0,0.1,0.086,,-3.1,-0.4,-3.6,0.0
456,Jeremy Sochan\sochaje01,PF,19,SAS,56,1458,11.4,0.509,0.243,0.21,6.9,15.6,11.0,13.6,1.4,1.3,13.9,19.8,,-0.5,0.7,0.2,0.005,,-2.8,-1.2,-4.0,-0.7
457,Jaden Springer\sprinja01,SG,20,PHI,16,89,17.2,0.545,0.143,0.229,8.1,10.4,9.3,13.8,3.9,3.1,7.2,20.8,,0.1,0.2,0.3,0.145,,-2.6,2.9,0.3,0.1
458,Lamar Stevens\stevela01,SF,25,CLE,62,1120,9.5,0.524,0.33,0.198,5.0,16.7,10.9,4.0,1.2,1.6,7.9,13.6,,0.3,1.6,1.9,0.08,,-3.0,0.2,-2.8,-0.2
459,Isaiah Stewart\stewais01,C,21,DET,50,1414,13.1,0.56,0.465,0.338,8.7,23.3,15.8,7.3,0.7,2.1,11.8,17.3,,1.1,0.9,2.0,0.068,,-1.0,-1.1,-2.1,0.0
460,Max Strus\strusma01,SF,26,MIA,80,2272,10.8,0.557,0.713,0.113,2.4,11.2,6.7,11.2,0.9,0.5,7.8,17.6,,1.5,1.9,3.4,0.071,,-0.8,-0.9,-1.7,0.2
461,Jalen Suggs\suggsja01,SG,21,ORL,53,1246,12.5,0.528,0.455,0.268,5.0,9.6,7.3,18.0,2.6,2.1,15.9,20.3,,-0.2,1.5,1.4,0.053,,-1.8,0.8,-1.0,0.3
462,Edmond Sumner\sumneed01,SG,27,BRK,53,736,14.0,0.597,0.323,0.401,2.0,9.9,6.0,13.3,2.1,1.2,13.6,22.1,,0.6,0.7,1.3,0.086,,-2.4,-0.2,-2.6,-0.1
463,Cole Swider\swideco01,SF,23,LAL,7,41,7.4,0.5,0.889,0.0,2.7,15.2,9.1,12.0,0.0,0.0,0.0,9.3,,0.0,0.0,0.1,0.08,,-2.9,-0.5,-3.4,0.0
464,Jae'Sean Tate\tateja01,SF,27,HOU,31,677,12.2,0.546,0.201,0.301,6.6,12.6,9.6,18.2,1.5,1.0,15.3,18.8,,0.4,0.3,0.7,0.049,,-2.8,-0.7,-3.5,-0.3
465,Jayson Tatum\tatumja01,SF,24,BOS,74,2732,23.7,0.607,0.44,0.399,3.2,22.5,13.0,20.9,1.4,1.6,10.4,32.7,,6.2,4.3,10.5,0.185,,4.8,0.7,5.5,5.1
466,Terry Taylor\taylote01,PF,23,TOT,31,264,11.0,0.557,0.253,0.147,11.4,8.4,9.9,5.1,0.5,2.0,10.1,14.2,,0.2,0.1,0.3,0.054,,-2.3,-1.8,-4.1,-0.1
466,Terry Taylor\taylote01,PF,23,IND,26,228,8.8,0.507,0.277,0.108,10.7,8.3,9.5,5.9,0.6,1.9,11.7,14.2,,0.0,0.1,0.1,0.021,,-3.4,-1.9,-5.3,-0.2
466,Terry Taylor\taylote01,PF,23,CHI,5,36,25.0,0.85,0.1,0.4,16.0,9.3,12.6,0.0,0.0,2.7,0.0,14.5,,0.2,0.0,0.2,0.262,,4.6,-0.9,3.7,0.1
467,Garrett Temple\templga01,SG,36,NOP,25,162,10.5,0.535,0.578,0.089,3.5,8.4,5.9,10.6,2.7,1.2,7.9,13.4,,0.1,0.2,0.3,0.094,,-2.5,1.6,-1.0,0.0
468,Dalen Terry\terryda01,SG,20,CHI,38,214,14.1,0.523,0.375,0.292,6.5,13.0,9.8,14.1,2.5,2.3,9.0,18.4,,0.1,0.3,0.5,0.105,,-1.7,1.7,0.0,0.1
469,Daniel Theis\theisda01,C,30,IND,7,109,14.2,0.497,0.25,0.273,7.1,15.2,11.2,12.2,0.9,4.7,5.7,20.1,,0.0,0.1,0.1,0.046,,-0.9,-0.5,-1.4,0.0
470,Cam Thomas\thomaca02,SG,21,BRK,57,948,14.7,0.567,0.292,0.382,1.0,10.1,5.6,12.7,1.0,0.6,10.6,27.8,,0.3,0.7,1.0,0.049,,-0.7,-2.0,-2.7,-0.2
471,Klay Thompson\thompkl01,SF,32,GSW,69,2279,14.7,0.576,0.584,0.105,1.9,11.7,6.9,11.0,1.0,1.1,8.6,26.4,,1.2,1.9,3.1,0.066,,1.5,-1.7,-0.3,1.0
472,JT Thor\thorjt01,PF,20,CHO,69,969,7.0,0.506,0.517,0.197,3.9,13.0,8.4,4.9,1.1,2.1,14.5,13.1,,-0.6,0.8,0.2,0.009,,-4.3,-0.4,-4.7,-0.7
473,Matisse Thybulle\thybuma01,SF-SG,25,TOT,71,1200,10.5,0.552,0.585,0.111,3.9,9.7,6.8,5.9,3.4,2.4,8.3,10.6,,0.6,1.5,2.1,0.086,,-2.7,2.2,-0.5,0.4
473,Matisse Thybulle\thybuma01,SF,25,PHI,49,591,10.0,0.536,0.543,0.103,4.1,8.5,6.3,5.1,3.8,2.2,6.2,9.8,,0.3,0.9,1.3,0.102,,-3.2,3.3,0.1,0.3
473,Matisse Thybulle\thybuma01,SG,25,POR,22,609,11.0,0.566,0.62,0.117,3.7,10.8,7.3,6.6,3.0,2.6,10.0,11.4,,0.3,0.6,0.9,0.07,,-2.2,1.1,-1.2,0.1
474,Xavier Tillman Sr.\tillmxa01,C,24,MEM,61,1180,17.3,0.621,0.049,0.291,10.9,16.7,13.8,10.9,2.3,2.2,11.3,13.7,,2.3,1.9,4.2,0.171,,0.3,1.7,1.9,1.2
